FECHA;CELDA;PROV;VoLTE_Attempted_Calls_Huawei;VoLTE_Established_Calls_Huawei;VoLTE_Calls_Drop_Rate_Huawei_All_eRAB_Based;VoLTE_Drop_100Min_rate_Huawei_All_eRAB_Based;VoLTE_Dropped_Calls_Huawei_Active_eRAB_Based;VoLTE_Dropped_Calls_Huawei_All_eRAB_Based;VoLTE_Released_Calls_Huawei_Active_eRAB_Based;VoLTE_SRVCC_to_UMTS_HO_Exec_Succ_rate_Huawei;VoLTE_SRVCC_to_UMTS_HO_Exec_Succ_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Att_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Rate_Huawei;VoLTE_Inter_eNB_InterFreq_HO_Prep_Att_Huawei;VoLTE_Inter_eNB_InterFreq_HO_Prep_Succ_Huawei;VoLTE_Inter_eNB_IntraFreq_HO_Exec_Succ_Huawei;VoLTE_Inter_eNB_IntraFreq_HO_Prep_Att_Huawei
2017-08-27;LO05EK3;LO;187;187;0.0;0.0;0;0;188;94.74;18;19;19;100.0;0;0;20;20
2017-08-27;LO05EK2;LO;163;162;0.0;0.0;0;0;157;100.0;10;10;10;100.0;1;1;19;19
2017-08-27;SX79EK1;SX;109;109;0.0;0.0;0;0;119;100.0;8;8;8;100.0;0;0;20;20
2017-08-27;SX79EK3;SX;107;107;0.0;0.0;0;0;110;100.0;7;7;7;100.0;0;0;84;84
2017-08-27;LO12AJ2;LO;89;89;0.0;0.0;0;0;89;100.0;1;1;1;100.0;0;0;7;7
2017-08-27;NA41CJ2;NA;85;85;0.0;0.0;0;0;76;100.0;6;6;6;100.0;0;0;12;12
2017-08-27;SX12EK1;SX;85;85;0.0;0.0;0;0;92;93.33;14;15;15;100.0;1;1;10;10
2017-08-27;SX51EK1;SX;85;85;0.0;0.0;0;0;85;100.0;12;12;12;100.0;1;1;12;12
2017-08-27;NA46BJ2;NA;79;79;0.0;0.0;0;0;81;100.0;4;4;4;100.0;0;0;1;1
2017-08-27;SX42CK2;SX;78;78;0.0;0.0;0;0;82;100.0;20;20;20;100.0;0;0;10;10
2017-08-27;SX20EK1;SX;75;75;0.0;0.0;0;0;81;100.0;7;7;7;100.0;0;0;38;38
2017-08-27;SX22EK1;SX;75;75;0.0;0.0;0;0;76;100.0;10;10;10;100.0;1;1;142;142
2017-08-27;LO10FJ3;LO;70;70;0.0;0.0;0;0;73;100.0;2;2;2;100.0;0;0;14;14
2017-08-27;SX13EK3;SX;67;67;0.0;0.0;0;0;70;100.0;11;11;11;100.0;0;0;35;35
2017-08-27;LO09EK3;LO;65;65;0.0;0.0;0;0;69;100.0;9;9;9;100.0;0;0;13;13
2017-08-27;SX25CK2;SX;63;63;0.0;0.0;0;0;62;100.0;1;1;1;100.0;0;0;48;48
2017-08-27;SX83CJ2;SX;62;62;0.0;0.0;0;0;62;;0;0;0;;0;0;4;4
2017-08-27;NA22FK1;NA;61;61;0.0;0.0;0;0;54;100.0;1;1;1;100.0;0;0;47;48
2017-08-27;NA30CK2;NA;61;61;0.0;0.0;0;0;61;100.0;1;1;1;100.0;0;0;2;2
2017-08-27;NA09FL1;NA;59;59;0.0;0.0;0;0;42;;0;0;0;;12;12;6;6
2017-08-27;NA19FK3;NA;59;59;0.0;0.0;0;0;54;;0;0;0;;1;1;14;14
2017-08-27;NA55FK3;NA;58;58;0.0;0.0;0;0;59;;0;0;0;;1;1;15;15
2017-08-27;SX13ZK2;SX;58;57;0.0;0.0;0;0;55;;0;0;0;;0;0;9;9
2017-08-27;LO02HK2;LO;56;56;0.0;0.0;0;0;56;100.0;7;7;7;100.0;0;0;0;0
2017-08-27;NA40CJ1;NA;55;55;1.85;1.82;1;1;54;100.0;1;1;1;100.0;0;0;13;13
2017-08-27;AV11SJ2;AV;54;54;0.0;0.0;0;0;54;;0;0;0;;0;0;0;0
2017-08-27;SX42CJ2;SX;53;53;0.0;0.0;0;0;47;100.0;5;5;5;100.0;0;0;4;4
2017-08-27;SX61CK2;SX;53;53;0.0;0.0;0;0;55;;0;0;0;;0;0;0;0
2017-08-27;SX54ZJ1;SX;52;52;0.0;0.0;0;0;52;100.0;3;3;3;100.0;1;1;9;9
2017-08-27;LO30AJ2;LO;51;51;0.0;0.0;0;0;52;100.0;3;3;3;100.0;0;0;5;5
2017-08-27;NA58CK2;NA;51;51;0.0;0.0;0;0;52;100.0;7;7;7;100.0;0;0;0;0
2017-08-27;LO04EJ2;LO;49;49;0.0;0.0;0;0;46;100.0;6;6;6;100.0;1;1;0;0
2017-08-27;LO12RK1;LO;49;49;0.0;0.0;0;0;51;100.0;5;5;5;100.0;3;3;12;12
2017-08-27;SX11ZK1;SX;49;49;0.0;0.0;0;0;47;;0;0;0;;0;0;19;19
2017-08-27;SX22ZK2;SX;49;49;0.0;0.0;0;0;55;100.0;1;1;1;100.0;0;0;50;50
2017-08-27;LO05EK1;LO;48;48;0.0;0.0;0;0;47;100.0;4;4;4;100.0;0;0;1;1
2017-08-27;LO12FJ1;LO;48;48;0.0;0.0;0;0;46;;0;0;0;;2;2;16;16
2017-08-27;SX20EK2;SX;48;48;0.0;0.0;0;0;52;94.12;16;17;17;100.0;0;0;14;14
2017-08-27;NA16FK3;NA;47;47;0.0;0.0;0;0;51;100.0;2;2;2;100.0;26;26;8;8
2017-08-27;NA72CK2;NA;47;47;0.0;0.0;0;0;48;100.0;2;2;2;100.0;0;0;5;5
2017-08-27;SX02ZK1;SX;47;47;0.0;0.0;0;0;45;;0;0;0;;5;5;26;26
2017-08-27;NA27FK1;NA;46;46;0.0;0.0;0;0;57;100.0;15;15;15;100.0;0;0;16;16
2017-08-27;SX13EJ3;SX;46;46;0.0;0.0;0;0;42;100.0;1;1;1;100.0;0;0;33;33
2017-08-27;SX54ZK3;SX;46;45;0.0;0.0;0;0;43;;0;0;0;;0;0;13;13
2017-08-27;LO08RK1;LO;44;44;0.0;0.0;0;0;49;100.0;2;2;2;100.0;0;0;25;25
2017-08-27;SX28EK3;SX;44;44;0.0;0.0;0;0;42;;0;0;0;;0;0;33;33
2017-08-27;NA19FK2;NA;43;43;0.0;0.0;0;0;43;;0;0;0;;0;0;13;13
2017-08-27;SX35EJ2;SX;43;43;0.0;0.0;0;0;43;100.0;6;6;6;100.0;0;0;0;0
2017-08-27;LO15BK1;LO;41;41;0.0;0.0;0;0;41;100.0;2;2;2;100.0;0;0;22;22
2017-08-27;LO18RK3;LO;41;41;0.0;0.0;0;0;41;;0;0;0;;0;0;5;5
2017-08-27;NA16FK2;NA;41;41;0.0;0.0;0;0;42;;0;0;0;;0;0;7;7
2017-08-27;BU13AM1;BU;40;40;0.0;0.0;0;0;40;100.0;3;3;3;100.0;0;0;0;0
2017-08-27;NA10GK2;NA;40;40;0.0;0.0;0;0;37;;0;0;0;;0;0;3;3
2017-08-27;SX10ZK1;SX;40;40;0.0;0.0;0;0;41;100.0;2;2;2;100.0;0;0;58;58
2017-08-27;SX23CJ1;SX;40;40;0.0;0.0;0;0;40;100.0;1;1;1;100.0;0;0;7;7
2017-08-27;SX37AK3;SX;40;40;0.0;0.0;0;0;40;;0;0;0;;0;0;1;1
2017-08-27;LO01GJ2;LO;39;39;0.0;0.0;0;0;36;100.0;4;4;4;100.0;0;0;17;17
2017-08-27;LO07RK1;LO;39;39;0.0;0.0;0;0;31;;0;0;0;;1;1;12;12
2017-08-27;NA68CK2;NA;38;38;0.0;0.0;0;0;40;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;SX26CK1;SX;38;38;0.0;0.0;0;0;36;100.0;1;1;1;100.0;0;0;4;5
2017-08-27;LO23RK3;LO;37;37;0.0;0.0;0;0;36;;0;0;0;;0;0;11;11
2017-08-27;NA15FK1;NA;37;36;0.0;0.0;0;0;35;;0;0;0;;0;0;23;23
2017-08-27;SX06ZK1;SX;37;37;0.0;0.0;0;0;40;;0;0;0;;0;0;0;0
2017-08-27;NA43AJ2;NA;36;36;0.0;0.0;0;0;36;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;SX15EK1;SX;36;36;0.0;0.0;0;0;35;100.0;1;1;1;100.0;0;0;26;26
2017-08-27;SX39EJ1;SX;36;36;0.0;0.0;0;0;32;100.0;5;5;5;100.0;15;15;34;34
2017-08-27;BU07AJ1;BU;35;35;0.0;0.0;0;0;34;100.0;2;2;2;100.0;0;0;1;1
2017-08-27;NA12FK1;NA;35;35;0.0;0.0;0;0;31;;0;0;0;;0;0;42;42
2017-08-27;NA13GJ1;NA;35;35;0.0;0.0;0;0;35;100.0;5;5;5;100.0;0;0;4;4
2017-08-27;NA36GK1;NA;35;35;0.0;0.0;0;0;35;100.0;9;9;9;100.0;0;0;4;4
2017-08-27;SX18EK1;SX;35;35;0.0;0.0;0;0;37;;0;0;0;;0;0;78;78
2017-08-27;SX70AK3;SX;35;35;0.0;0.0;0;0;35;100.0;1;1;1;100.0;0;0;43;43
2017-08-27;NA34FK3;NA;34;34;0.0;0.0;0;0;33;100.0;1;1;1;100.0;0;0;75;75
2017-08-27;SX23LK2;SX;34;34;0.0;0.0;0;0;31;100.0;6;6;6;100.0;0;0;12;12
2017-08-27;SX21EK2;SX;33;32;0.0;0.0;0;0;32;100.0;3;3;3;100.0;0;0;33;33
2017-08-27;SX27LK2;SX;33;33;5.56;6.06;2;2;36;100.0;2;2;2;100.0;1;1;32;34
2017-08-27;SX27OJ1;SX;33;33;0.0;0.0;0;0;33;100.0;4;4;4;100.0;0;0;5;5
2017-08-27;AV03WJ2;AV;32;32;0.0;0.0;0;0;32;100.0;4;4;4;100.0;0;0;8;8
2017-08-27;NA52FK1;NA;32;32;0.0;0.0;0;0;31;;0;0;0;;0;0;17;17
2017-08-27;SX02ZK3;SX;32;32;0.0;0.0;0;0;34;100.0;1;1;1;100.0;5;5;15;15
2017-08-27;SX07ZJ2;SX;32;32;0.0;0.0;0;0;47;100.0;5;5;5;100.0;0;0;13;13
2017-08-27;SX32LK2;SX;32;32;0.0;0.0;0;0;30;100.0;7;7;7;100.0;2;2;18;18
2017-08-27;SX67ZK2;SX;32;32;0.0;0.0;0;0;33;100.0;1;1;1;100.0;0;0;13;13
2017-08-27;LO12RK3;LO;31;31;0.0;0.0;0;0;31;100.0;2;2;2;100.0;1;1;31;31
2017-08-27;LO16RK2;LO;31;31;0.0;0.0;0;0;31;;0;0;0;;1;1;11;11
2017-08-27;NA19FK1;NA;31;31;0.0;0.0;0;0;27;;0;0;0;;0;0;5;5
2017-08-27;NA30CK3;NA;31;31;0.0;0.0;0;0;31;100.0;5;6;5;83.33;0;0;0;0
2017-08-27;NA53FK1;NA;31;31;0.0;0.0;0;0;31;100.0;1;1;1;100.0;0;0;37;37
2017-08-27;SX03ZL3;SX;31;31;0.0;0.0;0;0;25;;0;0;0;;6;6;2;2
2017-08-27;SX07ZK2;SX;31;31;0.0;0.0;0;0;24;;0;0;0;;0;0;48;48
2017-08-27;SX11ZK2;SX;31;31;0.0;0.0;0;0;25;100.0;2;2;2;100.0;1;1;16;16
2017-08-27;SX31ZK2;SX;31;31;2.86;3.23;0;1;35;;0;0;0;;0;0;8;8
2017-08-27;SX61CK1;SX;31;31;0.0;0.0;0;0;31;;0;0;0;;0;0;0;0
2017-08-27;LO08EJ1;LO;30;30;0.0;0.0;0;0;31;100.0;4;4;4;100.0;1;1;0;0
2017-08-27;NA23GJ2;NA;30;30;0.0;0.0;0;0;29;100.0;5;5;5;100.0;2;2;6;6
2017-08-27;NA48CJ2;NA;30;30;0.0;0.0;0;0;29;;0;0;0;;0;0;0;0
2017-08-27;SX11ZK3;SX;30;30;0.0;0.0;0;0;27;;0;0;0;;1;1;2;2
2017-08-27;SX23CJ3;SX;30;30;0.0;0.0;0;0;30;;0;0;0;;0;0;0;0
2017-08-27;LO04RK1;LO;29;29;0.0;0.0;0;0;30;;0;0;0;;0;0;7;7
2017-08-27;LO06RK2;LO;29;29;0.0;0.0;0;0;25;;0;0;0;;1;1;27;27
2017-08-27;LO24RK3;LO;29;28;0.0;0.0;0;0;30;;0;0;0;;0;0;6;6
2017-08-27;NA33FK1;NA;29;29;0.0;0.0;0;0;27;;0;0;0;;0;0;5;5
2017-08-27;NA40AM1;NA;29;29;0.0;0.0;0;0;30;100.0;2;2;2;100.0;0;0;0;0
2017-08-27;NA46FK1;NA;29;29;0.0;0.0;0;0;33;100.0;5;5;5;100.0;1;1;10;10
2017-08-27;SX18ZK1;SX;29;29;0.0;0.0;0;0;32;100.0;1;1;1;100.0;0;0;23;23
2017-08-27;LO11DJ1;LO;28;28;0.0;0.0;0;0;28;100.0;1;1;1;100.0;0;0;6;6
2017-08-27;LO14BK2;LO;28;28;0.0;0.0;0;0;32;100.0;2;2;2;100.0;0;0;9;9
2017-08-27;LO30AJ1;LO;28;28;0.0;0.0;0;0;25;;0;0;0;;2;2;35;35
2017-08-27;NA70CJ2;NA;28;28;4.55;3.57;0;1;22;100.0;4;4;4;100.0;6;6;3;3
2017-08-27;SX25CK3;SX;28;27;0.0;0.0;0;0;28;100.0;1;1;1;100.0;0;0;8;8
2017-08-27;SX28EK2;SX;28;28;0.0;0.0;0;0;23;;0;0;0;;0;0;59;59
2017-08-27;NA11FK3;NA;27;27;0.0;0.0;0;0;27;;0;0;0;;0;0;4;4
2017-08-27;NA27CJ1;NA;27;27;0.0;0.0;0;0;27;100.0;7;7;7;100.0;2;2;0;0
2017-08-27;NA28GK2;NA;27;27;0.0;0.0;0;0;30;100.0;1;1;1;100.0;1;1;60;60
2017-08-27;NA46AM2;NA;27;27;0.0;0.0;0;0;28;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;SX51EK2;SX;27;27;0.0;0.0;0;0;24;100.0;3;3;3;100.0;0;0;8;8
2017-08-27;SX85CJ3;SX;27;27;0.0;0.0;0;0;28;;0;0;0;;2;2;11;11
2017-08-27;LO02RK1;LO;26;26;0.0;0.0;0;0;22;;0;0;0;;0;0;16;16
2017-08-27;LO43RK1;LO;26;26;0.0;0.0;0;0;22;;0;0;0;;2;2;26;26
2017-08-27;NA47FK2;NA;26;26;0.0;0.0;0;0;28;;0;0;0;;0;0;5;5
2017-08-27;SX12EK3;SX;26;23;4.0;4.35;1;1;25;100.0;4;4;4;100.0;0;0;47;48
2017-08-27;SX15ZK2;SX;26;26;0.0;0.0;0;0;26;;0;0;0;;1;1;10;10
2017-08-27;SX21ZK2;SX;26;26;0.0;0.0;0;0;24;;0;0;0;;3;3;8;8
2017-08-27;LO01HJ2;LO;25;25;0.0;0.0;0;0;25;100.0;4;4;4;100.0;0;0;0;0
2017-08-27;LO12FJ2;LO;25;25;0.0;0.0;0;0;21;100.0;1;1;1;100.0;0;0;5;5
2017-08-27;LO46RK1;LO;25;25;0.0;0.0;0;0;24;;0;0;0;;0;0;23;23
2017-08-27;NA16CM1;NA;25;25;0.0;0.0;0;0;25;100.0;10;10;10;100.0;0;0;1;1
2017-08-27;NA32FJ1;NA;25;25;0.0;0.0;0;0;26;100.0;3;3;3;100.0;34;34;9;9
2017-08-27;NA47FK3;NA;25;25;0.0;0.0;0;0;23;;0;0;0;;0;0;15;15
2017-08-27;NA63FK3;NA;25;25;0.0;0.0;0;0;19;;0;0;0;;0;0;34;34
2017-08-27;NA70CK1;NA;25;25;0.0;0.0;0;0;29;100.0;7;7;7;100.0;0;0;5;5
2017-08-27;SX11LK2;SX;25;25;0.0;0.0;0;0;34;100.0;13;13;13;100.0;0;0;25;25
2017-08-27;SX17EK3;SX;25;25;0.0;0.0;0;0;30;100.0;1;1;1;100.0;0;0;23;23
2017-08-27;SX23LK3;SX;25;25;0.0;0.0;0;0;27;100.0;1;1;1;100.0;0;0;24;24
2017-08-27;SX41EJ1;SX;25;25;0.0;0.0;0;0;22;;0;0;0;;0;0;11;11
2017-08-27;SX51ZK3;SX;25;25;0.0;0.0;0;0;18;;0;0;0;;0;0;31;31
2017-08-27;LO11RK3;LO;24;23;0.0;0.0;0;0;23;;0;0;0;;0;0;8;8
2017-08-27;LO20RK3;LO;24;24;0.0;0.0;0;0;24;;0;0;0;;0;0;4;4
2017-08-27;NA23CJ2;NA;24;24;0.0;0.0;0;0;20;100.0;2;2;2;100.0;5;5;10;10
2017-08-27;NA34FK1;NA;24;24;0.0;0.0;0;0;23;;0;0;0;;4;4;5;5
2017-08-27;NA46FK2;NA;24;24;0.0;0.0;0;0;18;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA70CJ3;NA;24;24;0.0;0.0;0;0;21;;0;0;0;;3;3;0;0
2017-08-27;SX06LK1;SX;24;24;0.0;0.0;0;0;21;;0;0;0;;0;0;23;23
2017-08-27;SX08EK3;SX;24;24;0.0;0.0;0;0;26;100.0;3;3;3;100.0;1;1;0;0
2017-08-27;SX21EK1;SX;24;23;0.0;0.0;0;0;20;100.0;2;2;2;100.0;0;0;25;25
2017-08-27;SX47ZK3;SX;24;24;0.0;0.0;0;0;20;;0;0;0;;5;5;36;36
2017-08-27;SX60ZK1;SX;24;24;0.0;0.0;0;0;24;;0;0;0;;0;0;7;7
2017-08-27;SX60ZK2;SX;24;24;0.0;0.0;0;0;24;;0;0;0;;1;1;12;12
2017-08-27;SX79EK2;SX;24;24;0.0;0.0;0;0;22;100.0;4;4;4;100.0;0;0;4;4
2017-08-27;SX82CK2;SX;24;24;0.0;0.0;0;0;26;100.0;3;3;3;100.0;1;1;0;0
2017-08-27;SX85CJ1;SX;24;24;0.0;0.0;0;0;26;;0;0;0;;0;0;0;0
2017-08-27;LO03EJ3;LO;23;23;0.0;0.0;0;0;25;100.0;5;5;5;100.0;0;0;4;4
2017-08-27;NA04FK3;NA;23;23;0.0;0.0;0;0;20;100.0;6;6;6;100.0;0;0;6;6
2017-08-27;NA16FK1;NA;23;23;0.0;0.0;0;0;14;;0;0;0;;3;3;98;98
2017-08-27;NA33FK2;NA;23;23;0.0;0.0;0;0;20;;0;0;0;;1;1;6;6
2017-08-27;NA43AJ3;NA;23;23;0.0;0.0;0;0;22;100.0;7;7;7;100.0;0;0;0;0
2017-08-27;NA52BJ2;NA;23;23;0.0;0.0;0;0;24;100.0;5;5;5;100.0;0;0;27;27
2017-08-27;NA61FK3;NA;23;23;0.0;0.0;0;0;22;;0;0;0;;0;0;12;12
2017-08-27;SX06LK2;SX;23;23;0.0;0.0;0;0;22;100.0;3;3;3;100.0;0;0;6;6
2017-08-27;SX18EK2;SX;23;23;0.0;0.0;0;0;23;100.0;6;6;6;100.0;0;0;4;4
2017-08-27;SX25EK2;SX;23;23;0.0;0.0;0;0;22;100.0;3;3;3;100.0;0;0;2;2
2017-08-27;SX34ZK3;SX;23;23;0.0;0.0;0;0;18;100.0;1;1;1;100.0;0;0;25;25
2017-08-27;SX54ZK1;SX;23;23;0.0;0.0;0;0;23;100.0;3;3;3;100.0;2;2;8;8
2017-08-27;LO44RK1;LO;22;22;0.0;0.0;0;0;22;;0;0;0;;0;0;17;17
2017-08-27;NA25FK3;NA;22;22;0.0;0.0;0;0;27;;0;0;0;;1;1;24;24
2017-08-27;NA34FK2;NA;22;22;0.0;0.0;0;0;22;;0;0;0;;0;0;4;4
2017-08-27;NA49BK2;NA;22;22;0.0;0.0;0;0;23;100.0;5;5;5;100.0;1;1;0;0
2017-08-27;NA62FK2;NA;22;22;0.0;0.0;0;0;22;;0;0;0;;7;7;0;0
2017-08-27;SX12ZK1;SX;22;21;0.0;0.0;0;0;22;;0;0;0;;1;1;63;63
2017-08-27;SX14EK2;SX;22;22;0.0;0.0;0;0;20;100.0;1;1;1;100.0;0;0;23;23
2017-08-27;SX14LJ2;SX;22;22;0.0;0.0;0;0;20;100.0;1;1;1;100.0;0;0;18;18
2017-08-27;SX26ZK2;SX;22;22;0.0;0.0;0;0;18;100.0;1;1;1;100.0;0;0;33;33
2017-08-27;SX31ZK1;SX;22;22;0.0;0.0;0;0;17;100.0;1;1;1;100.0;0;0;19;19
2017-08-27;SX47ZK1;SX;22;22;0.0;0.0;0;0;24;;0;0;0;;0;0;2;2
2017-08-27;SX66ZK1;SX;22;22;0.0;0.0;0;0;23;;0;0;0;;0;0;58;58
2017-08-27;SX68ZK3;SX;22;22;0.0;0.0;0;0;20;100.0;1;1;1;100.0;0;0;33;33
2017-08-27;SX74LJ2;SX;22;22;10.53;9.09;2;2;19;100.0;1;1;1;100.0;2;2;17;17
2017-08-27;SX75LK3;SX;22;22;0.0;0.0;0;0;22;100.0;7;7;7;100.0;0;0;4;4
2017-08-27;LO06RK1;LO;21;21;0.0;0.0;0;0;17;100.0;1;1;1;100.0;2;2;13;13
2017-08-27;LO24RJ3;LO;21;21;0.0;0.0;0;0;22;100.0;3;3;3;100.0;1;1;10;10
2017-08-27;LO31RK1;LO;21;21;0.0;0.0;0;0;22;100.0;3;3;3;100.0;4;4;0;0
2017-08-27;LO43RK3;LO;21;21;0.0;0.0;0;0;22;;0;0;0;;0;0;15;15
2017-08-27;NA18FK3;NA;21;21;0.0;0.0;0;0;20;;0;0;0;;0;0;7;7
2017-08-27;NA27FK3;NA;21;21;0.0;0.0;0;0;23;;0;0;0;;0;0;21;21
2017-08-27;NA42AJ1;NA;21;21;0.0;0.0;0;0;21;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA43AJ1;NA;21;21;0.0;0.0;0;0;21;100.0;1;1;1;100.0;0;0;2;2
2017-08-27;NA56BM1;NA;21;21;0.0;0.0;0;0;20;100.0;1;1;1;100.0;0;0;6;6
2017-08-27;SX17EK1;SX;21;21;0.0;0.0;0;0;19;100.0;1;1;1;100.0;1;1;18;18
2017-08-27;SX20AJ2;SX;21;20;0.0;0.0;0;0;22;100.0;5;5;5;100.0;2;2;21;21
2017-08-27;SX23EK3;SX;21;21;0.0;0.0;0;0;22;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;SX24CK3;SX;21;21;0.0;0.0;0;0;21;100.0;4;4;4;100.0;0;0;3;3
2017-08-27;SX57ZL1;SX;21;21;0.0;0.0;0;0;12;;0;0;0;;5;5;0;0
2017-08-27;SX60ZK3;SX;21;21;0.0;0.0;0;0;23;;0;0;0;;2;2;37;37
2017-08-27;SX76AK3;SX;21;21;0.0;0.0;0;0;27;100.0;4;4;4;100.0;0;0;17;17
2017-08-27;SX77LK1;SX;21;21;0.0;0.0;0;0;19;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;LO04RK3;LO;20;20;0.0;0.0;0;0;20;;0;0;0;;0;0;1;1
2017-08-27;LO15BK3;LO;20;20;0.0;0.0;0;0;20;100.0;1;1;1;100.0;0;0;7;7
2017-08-27;LO28RK1;LO;20;20;0.0;0.0;0;0;22;;0;0;0;;0;0;16;16
2017-08-27;NA04GJ1;NA;20;20;0.0;0.0;0;0;16;;0;0;0;;5;5;0;0
2017-08-27;NA54FK2;NA;20;20;0.0;0.0;0;0;18;;0;0;0;;2;2;36;36
2017-08-27;NA55FK1;NA;20;20;0.0;0.0;0;0;20;;0;0;0;;0;0;20;20
2017-08-27;NA70CK3;NA;20;20;0.0;0.0;0;0;18;;0;0;0;;0;0;6;6
2017-08-27;SX13ZK1;SX;20;20;0.0;0.0;0;0;15;;0;0;0;;0;0;7;7
2017-08-27;SX27CM1;SX;20;20;0.0;0.0;0;0;21;;0;0;0;;0;0;0;0
2017-08-27;SX74LJ3;SX;20;20;0.0;0.0;0;0;20;;0;0;0;;0;0;1;1
2017-08-27;LO01RK2;LO;19;19;0.0;0.0;0;0;17;;0;0;0;;1;1;4;4
2017-08-27;LO04EJ3;LO;19;19;0.0;0.0;0;0;19;;0;0;0;;0;0;0;0
2017-08-27;LO16AJ1;LO;19;19;0.0;0.0;0;0;15;100.0;4;4;4;100.0;4;4;27;27
2017-08-27;LO33AK2;LO;19;19;0.0;0.0;0;0;19;;0;0;0;;0;0;0;0
2017-08-27;NA18GK3;NA;19;19;0.0;0.0;0;0;22;100.0;4;4;4;100.0;0;0;1;1
2017-08-27;NA26FK1;NA;19;19;0.0;0.0;0;0;14;;0;0;0;;0;0;15;15
2017-08-27;NA35GK3;NA;19;19;0.0;0.0;0;0;19;100.0;7;7;7;100.0;0;0;0;0
2017-08-27;NA44FK3;NA;19;19;0.0;0.0;0;0;21;;0;0;0;;0;0;19;19
2017-08-27;SX07AL2;SX;19;19;0.0;0.0;0;0;10;;0;0;0;;6;6;0;0
2017-08-27;SX27OK1;SX;19;19;0.0;0.0;0;0;17;100.0;4;4;4;100.0;0;0;0;0
2017-08-27;SX39ZK2;SX;19;19;0.0;0.0;0;0;18;;0;0;0;;0;0;8;8
2017-08-27;SX97ZK1;SX;19;19;0.0;0.0;0;0;20;;0;0;0;;1;1;27;27
2017-08-27;AV93WJ1;AV;18;18;0.0;0.0;0;0;20;;0;0;0;;0;0;0;0
2017-08-27;LO06EJ2;LO;18;18;0.0;0.0;0;0;18;;0;0;0;;0;0;0;0
2017-08-27;LO07EK2;LO;18;18;0.0;0.0;0;0;20;100.0;2;2;2;100.0;0;0;6;6
2017-08-27;LO16AK2;LO;18;18;0.0;0.0;0;0;20;100.0;3;3;3;100.0;0;0;9;9
2017-08-27;LO22RK1;LO;18;18;0.0;0.0;0;0;18;;0;0;0;;0;0;20;20
2017-08-27;NA09FL2;NA;18;18;0.0;0.0;0;0;14;;0;0;0;;5;5;1;1
2017-08-27;NA23CJ1;NA;18;18;5.56;5.56;1;1;18;100.0;3;3;3;100.0;0;0;1;1
2017-08-27;NA47FJ3;NA;18;18;0.0;0.0;0;0;18;100.0;2;2;2;100.0;6;6;11;11
2017-08-27;SX13EK1;SX;18;18;0.0;0.0;0;0;18;;0;0;0;;0;0;7;7
2017-08-27;SX20EK3;SX;18;18;5.26;5.56;1;1;19;90.0;9;10;10;100.0;0;0;7;7
2017-08-27;SX29ZK3;SX;18;18;0.0;0.0;0;0;18;100.0;1;1;1;100.0;2;2;13;13
2017-08-27;SX66ZK3;SX;18;18;0.0;0.0;0;0;19;;0;0;0;;0;0;0;0
2017-08-27;SX71OK2;SX;18;18;0.0;0.0;0;0;18;100.0;5;5;5;100.0;1;1;0;0
2017-08-27;SX75LK1;SX;18;18;0.0;0.0;0;0;16;100.0;2;2;2;100.0;0;0;21;21
2017-08-27;SX79LJ1;SX;18;18;0.0;0.0;0;0;14;;0;0;0;;1;1;8;8
2017-08-27;LO14AJ3;LO;17;17;0.0;0.0;0;0;16;;0;0;0;;0;0;0;0
2017-08-27;LO15BK2;LO;17;17;0.0;0.0;0;0;12;100.0;1;1;1;100.0;0;0;5;5
2017-08-27;LO33AK1;LO;17;17;0.0;0.0;0;0;14;100.0;3;3;3;100.0;1;1;8;8
2017-08-27;LO33AK3;LO;17;17;0.0;0.0;0;0;19;100.0;5;5;5;100.0;0;0;4;4
2017-08-27;NA13FK1;NA;17;17;0.0;0.0;0;0;15;;0;0;0;;1;1;4;4
2017-08-27;NA15FK2;NA;17;17;0.0;0.0;0;0;16;;0;0;0;;0;0;16;16
2017-08-27;NA36GJ1;NA;17;17;0.0;0.0;0;0;14;100.0;5;5;5;100.0;0;0;5;5
2017-08-27;NA43BJ2;NA;17;17;0.0;0.0;0;0;17;100.0;1;1;1;100.0;0;0;6;6
2017-08-27;NA46FK3;NA;17;17;0.0;0.0;0;0;17;100.0;1;1;1;100.0;0;0;4;4
2017-08-27;NA48AJ1;NA;17;17;0.0;0.0;0;0;14;100.0;4;4;4;100.0;2;2;2;2
2017-08-27;NA61CJ1;NA;17;17;0.0;0.0;0;0;20;100.0;2;2;2;100.0;0;0;0;0
2017-08-27;NA71CK1;NA;17;17;0.0;0.0;0;0;20;100.0;13;13;13;100.0;2;2;43;43
2017-08-27;SX05ZL1;SX;17;17;0.0;0.0;0;0;12;;0;0;0;;2;2;0;0
