FECHA;PROV;CELDA;VoLTE_Minutes_Ericcson;VoLTE_Attempted_Calls_Ericsson;VoLTE_Established_Calls_Ericsson;VoLTE_Released_Calls_Ericsson_Active_eRAB_Based;VoLTE_Released_Calls_Ericsson_All_eRAB_Based;VoLTE_SRVCC_to_UMTS_HO_Prep_Att_Ericsson;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Ericsson;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Rate_Ericsson
2017-08-27;SX26IJ2;SX;6.0;;;;1;1;1;100.0
2017-08-27;SX29WJ3;SX;;;;;0;0;0;
2017-08-27;SX30WJ1;SX;0.0;;;1;1;0;0;
2017-08-27;SX32WJ2;SX;;;;;0;0;0;
2017-08-27;SX33WJ1;SX;;;;;0;0;0;
2017-08-27;SX34WJ1;SX;;;;;0;0;0;
2017-08-27;SX35WJ1;SX;;;;;0;0;0;
2017-08-27;SX35WJ3;SX;;;;;0;0;0;
2017-08-27;SX36WJ1;SX;4.0;;;;0;0;0;
2017-08-27;SX37WJ1;SX;;;;;0;0;0;
2017-08-27;SX40WJ2;SX;;;;;0;0;0;
2017-08-27;SX46WJ1;SX;;;;;0;0;0;
2017-08-27;SX46WJ3;SX;2.0;;;2;2;0;0;
2017-08-27;SX48WJ1;SX;;;;;0;0;0;
2017-08-27;SX50WJ1;SX;;;;;0;0;0;
2017-08-27;SX50WJ3;SX;0.0;;;;0;0;0;
2017-08-27;SX52WJ2;SX;1.0;;;;0;0;0;
2017-08-27;SX59WJ2;SX;;;;;0;0;0;
2017-08-27;SX61WJ3;SX;;;;;0;0;0;
2017-08-27;SX64WJ2;SX;;;;;0;0;0;
2017-08-27;SX64WJ3;SX;;;;;0;0;0;
2017-08-27;SX67WJ3;SX;;;;;0;0;0;
2017-08-27;SX70WJ1;SX;;;;;;;;
2017-08-27;SX70WJ2;SX;;;;;;;;
2017-08-27;SX70WJ3;SX;;;;;;;;
2017-08-27;SX72WJ1;SX;;;;;;;;
2017-08-27;SX72WJ2;SX;;;;;;;;
2017-08-27;SX79WJ2;SX;;;;;0;0;0;
2017-08-27;SX79WJ3;SX;;;;;0;0;0;
2017-08-27;SX89WJ1;SX;;;;;0;0;0;
2017-08-27;SX92WJ1;SX;;;;;0;0;0;
2017-08-27;SX93WJ1;SX;0.0;;;;0;0;0;
2017-08-27;VA01KJ3;VA;0.0;;;;1;0;0;
2017-08-27;VA01WJ3;VA;2.0;;;;0;0;0;
2017-08-27;VA02RJ1;VA;0.0;;;;0;0;0;
2017-08-27;VA03GJ1;VA;;;;;;;;
2017-08-27;VA03GJ2;VA;;;;;;;;
2017-08-27;VA03GJ3;VA;;;;;;;;
2017-08-27;VA03KJ3;VA;1.0;;;;2;2;2;100.0
2017-08-27;VA03WJ2;VA;1.0;;;;1;0;0;
2017-08-27;VA04WJ1;VA;;;;;0;0;0;
2017-08-27;VA04WJ2;VA;;;;;0;0;0;
2017-08-27;VA05GJ1;VA;;;;;0;0;0;
2017-08-27;VA05WJ2;VA;;;;;0;0;0;
2017-08-27;VA05WK1;VA;;;;;0;0;0;
2017-08-27;VA05WK2;VA;;;;;0;0;0;
2017-08-27;VA07RJ2;VA;1.0;;;;1;1;1;100.0
2017-08-27;VA10WJ1;VA;;;;;0;0;0;
2017-08-27;VA10WJ2;VA;3.0;;;;0;0;0;
2017-08-27;VA11RJ1;VA;;;;;;;;
2017-08-27;VA11RJ2;VA;;;;;;;;
2017-08-27;VA11RJ3;VA;;;;;;;;
2017-08-27;VA11WM2;VA;;;;;0;0;0;
2017-08-27;VA11WM3;VA;1.0;;;;0;0;0;
2017-08-27;VA12GJ1;VA;;;;;;;;
2017-08-27;VA12GJ2;VA;;;;;;;;
2017-08-27;VA12GJ3;VA;;;;;;;;
2017-08-27;VA12WJ1;VA;;;;;0;0;0;
2017-08-27;VA12WJ2;VA;;;;;0;0;0;
2017-08-27;VA12WK2;VA;;;;;0;0;0;
2017-08-27;VA14WK2;VA;;;;;0;0;0;
2017-08-27;VA15GK1;VA;;;;;0;0;0;
2017-08-27;VA15WM2;VA;;;;;0;0;0;
2017-08-27;VA15WM3;VA;;;;;0;0;0;
2017-08-27;VA16GJ1;VA;36.0;;;;3;0;0;
2017-08-27;VA16GK2;VA;1.0;;;;2;0;0;
2017-08-27;VA16WJ1;VA;;;;;0;0;0;
2017-08-27;VA17WM1;VA;;;;;0;0;0;
2017-08-27;VA17WM2;VA;0.0;;;;0;0;0;
2017-08-27;VA18GK1;VA;0.0;;;;0;0;0;
2017-08-27;VA18GK2;VA;2.0;;;;0;0;0;
2017-08-27;VA18WJ1;VA;;;;;0;0;0;
2017-08-27;VA18WJ2;VA;;;;;0;0;0;
2017-08-27;VA20GK2;VA;1.0;;;;0;0;0;
2017-08-27;VA20WK2;VA;0.0;;;;0;0;0;
2017-08-27;VA22GJ3;VA;2.0;;;;2;0;0;
2017-08-27;VA22WM3;VA;;;;;0;0;0;
2017-08-27;VA23GJ1;VA;1.0;;;;1;1;1;100.0
2017-08-27;VA23WJ1;VA;;;;;;;;
2017-08-27;VA23WJ2;VA;;;;;;;;
2017-08-27;VA23WJ3;VA;;;;;;;;
2017-08-27;VA24GJ1;VA;;;;;0;0;0;
2017-08-27;VA24GJ2;VA;;;;;0;0;0;
2017-08-27;VA24GJ3;VA;;;;;0;0;0;
2017-08-27;VA24WJ1;VA;;;;;0;0;0;
2017-08-27;VA24WJ2;VA;;;;;0;0;0;
2017-08-27;VA25WJ3;VA;;;;;0;0;0;
2017-08-27;VA25WK1;VA;;;;;0;0;0;
2017-08-27;VA27WM1;VA;;;;;0;0;0;
2017-08-27;VA28GJ1;VA;;;;;;;;
2017-08-27;VA28GJ2;VA;;;;;;;;
2017-08-27;VA28GJ3;VA;;;;;;;;
2017-08-27;VA29WJ1;VA;1.0;;;;0;0;0;
2017-08-27;VA29WK1;VA;2.0;;;;0;0;0;
2017-08-27;VA31GJ1;VA;0.0;;;;0;0;0;
2017-08-27;VA32GJ2;VA;1.0;;;;0;0;0;
2017-08-27;VA32GK1;VA;3.0;;;;0;0;0;
2017-08-27;VA33GJ1;VA;1.0;;;;1;0;0;
2017-08-27;VA34WJ3;VA;;;;;0;0;0;
2017-08-27;VA34WK1;VA;0.0;;;;0;0;0;
2017-08-27;VA34WK2;VA;;;;;0;0;0;
2017-08-27;VA34WK3;VA;;;;;0;0;0;
2017-08-27;VA36WJ2;VA;;;;;0;0;0;
2017-08-27;VA36WJ3;VA;;;;;0;0;0;
2017-08-27;VA38WJ3;VA;;;;;0;0;0;
2017-08-27;VA38WK2;VA;;;;;0;0;0;
2017-08-27;VA39GJ1;VA;24.0;;;;2;0;0;
2017-08-27;VA39GJ3;VA;;;;;0;0;0;
2017-08-27;VA39WJ3;VA;;;;;0;0;0;
2017-08-27;VA40WM1;VA;;;;;0;0;0;
2017-08-27;VA40WM2;VA;;;;;0;0;0;
2017-08-27;VA40WM3;VA;;;;;0;0;0;
2017-08-27;VA41GJ1;VA;;;;;;;;
2017-08-27;VA41GJ2;VA;;;;;;;;
2017-08-27;VA41WJ2;VA;4.0;;;;1;0;0;
2017-08-27;VA41WK1;VA;0.0;;;;3;2;2;100.0
2017-08-27;VA42WJ1;VA;3.0;;;;1;0;0;
2017-08-27;VA42WK1;VA;0.0;;;;0;0;0;
2017-08-27;VA43GK1;VA;0.0;;;;0;0;0;
2017-08-27;VA45GJ1;VA;2.0;;;;5;3;3;100.0
2017-08-27;VA45WM1;VA;;;;;0;0;0;
2017-08-27;VA45WM2;VA;1.0;;;;1;1;1;100.0
2017-08-27;VA45WM3;VA;;;;;0;0;0;
2017-08-27;VA46WJ1;VA;;;;;0;0;0;
2017-08-27;VA46WJ2;VA;;;;;0;0;0;
2017-08-27;VA46WK1;VA;;;;;0;0;0;
2017-08-27;VA47WJ1;VA;;;;;0;0;0;
2017-08-27;VA47WJ2;VA;;;;;0;0;0;
2017-08-27;VA47WK2;VA;2.0;;;;0;0;0;
2017-08-27;VA47WK3;VA;;;;;0;0;0;
2017-08-27;VA48WJ3;VA;7.0;;;1;2;0;0;
2017-08-27;VA49WM1;VA;;;;;0;0;0;
2017-08-27;VA49WM2;VA;;;;;0;0;0;
2017-08-27;VA50GJ1;VA;0.0;;;;0;0;0;
2017-08-27;VA51WM1;VA;;;;;0;0;0;
2017-08-27;VA51WM2;VA;;;;;0;0;0;
2017-08-27;VA51WM3;VA;;;;;0;0;0;
2017-08-27;VA53WJ3;VA;;;;;0;0;0;
2017-08-27;VA54WM1;VA;;;;;0;0;0;
2017-08-27;VA54WM2;VA;0.0;;;;1;1;1;100.0
2017-08-27;VA54WM3;VA;0.0;;;;0;0;0;
2017-08-27;VA55GJ2;VA;;;;;0;0;0;
2017-08-27;VA55GJ3;VA;;;;;0;0;0;
2017-08-27;VA55WJ2;VA;0.0;;;;0;0;0;
2017-08-27;VA56WJ3;VA;;;;;0;0;0;
2017-08-27;VA57GJ3;VA;;;;;0;0;0;
2017-08-27;VA57WK2;VA;1.0;;;;1;0;0;
2017-08-27;VA58GJ1;VA;7.0;;;;0;0;0;
2017-08-27;VA58GJ2;VA;3.0;;;;1;0;0;
2017-08-27;VA58GJ3;VA;;;;;0;0;0;
2017-08-27;VA59WJ2;VA;;;;;0;0;0;
2017-08-27;VA62WJ1;VA;1.0;;;1;2;1;1;100.0
2017-08-27;VA63WJ1;VA;;;;;0;0;0;
2017-08-27;VA63WJ3;VA;2.0;;;;1;0;0;
2017-08-27;VA65WM1;VA;;;;;0;0;0;
2017-08-27;VA65WM2;VA;;;;;0;0;0;
2017-08-27;VA66WM1;VA;;;;;0;0;0;
2017-08-27;VA66WM3;VA;;;;;0;0;0;
2017-08-27;VA67WJ1;VA;;;;;0;0;0;
2017-08-27;VA67WJ3;VA;1.0;;;;1;1;1;100.0
2017-08-27;VA68WJ2;VA;;;;;0;0;0;
2017-08-27;VA70GK3;VA;;;;;0;0;0;
2017-08-27;VA70WJ1;VA;;;;;;;;
2017-08-27;VA70WJ2;VA;;;;;;;;
2017-08-27;VA70WJ3;VA;;;;;;;;
2017-08-27;VA70WK1;VA;0.0;;;;0;0;0;
2017-08-27;VA70WK2;VA;;;;;0;0;0;
2017-08-27;VA71WJ1;VA;;;;;;;;
2017-08-27;VA71WJ2;VA;;;;;;;;
2017-08-27;VA71WJ3;VA;;;;;;;;
2017-08-27;VA72WJ1;VA;;;;;0;0;0;
2017-08-27;VA72WJ3;VA;2.0;;;;0;0;0;
2017-08-27;VA72WK1;VA;;;;;0;0;0;
2017-08-27;VA72WK3;VA;4.0;;;;1;0;0;
2017-08-27;VA73WJ1;VA;;;;;0;0;0;
2017-08-27;VA73WJ2;VA;;;;;0;0;0;
2017-08-27;VA73WJ3;VA;0.0;;;;1;1;1;100.0
2017-08-27;VA74WJ2;VA;;;;;0;0;0;
2017-08-27;VA75GK2;VA;;;;;0;0;0;
2017-08-27;VA80WM2;VA;;;;;0;0;0;
2017-08-27;VA80WM3;VA;;;;;0;0;0;
2017-08-27;VA81GK1;VA;;;;;;;;
2017-08-27;VA81GK2;VA;;;;;;;;
2017-08-27;VA81GK3;VA;;;;;;;;
2017-08-27;VA85GK1;VA;1.0;;;;2;1;1;100.0
2017-08-27;VA85GK2;VA;;;;;0;0;0;
2017-08-27;VA99GJ2;VA;0.0;;;;0;0;0;
2017-08-27;ZA02RJ1;ZA;;;;;0;0;0;
2017-08-27;ZA02WJ1;ZA;0.0;;;;0;0;0;
2017-08-27;ZA02WJ3;ZA;;;;;0;0;0;
2017-08-27;ZA03PJ2;ZA;3.0;;;;1;0;0;
2017-08-27;ZA03PJ3;ZA;;;;;0;0;0;
2017-08-27;ZA03WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA04PJ1;ZA;1.0;;;;1;1;1;100.0
2017-08-27;ZA04PJ2;ZA;;;;;0;0;0;
2017-08-27;ZA04WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA04WJ2;ZA;0.0;;;;0;0;0;
2017-08-27;ZA05WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA05WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA05WJ3;ZA;;;;;0;0;0;
2017-08-27;ZA06PK1;ZA;;;;;0;0;0;
2017-08-27;ZA07PJ2;ZA;0.0;;;;0;0;0;
2017-08-27;ZA07PJ3;ZA;;;;;0;0;0;
2017-08-27;ZA07PK2;ZA;;;;;0;0;0;
2017-08-27;ZA07PK3;ZA;;;;;0;0;0;
2017-08-27;ZA08PK1;ZA;;;;;0;0;0;
2017-08-27;ZA08PK2;ZA;1.0;;;;1;1;1;100.0
2017-08-27;ZA10PJ2;ZA;2.0;;;;0;0;0;
2017-08-27;ZA10RK1;ZA;0.0;;;;0;0;0;
2017-08-27;ZA14PJ2;ZA;;;;;0;0;0;
2017-08-27;ZA14PJ3;ZA;;;;;0;0;0;
2017-08-27;ZA14PK1;ZA;;;;;0;0;0;
2017-08-27;ZA14PK2;ZA;;;;;0;0;0;
2017-08-27;ZA14PK3;ZA;;;;;0;0;0;
2017-08-27;ZA15PJ1;ZA;;;;;0;0;0;
2017-08-27;ZA15PJ2;ZA;;;;;0;0;0;
2017-08-27;ZA15PJ3;ZA;;;;;0;0;0;
2017-08-27;ZA15PK1;ZA;;;;;0;0;0;
2017-08-27;ZA15PK2;ZA;;;;;0;0;0;
2017-08-27;ZA16PJ2;ZA;;;;;0;0;0;
2017-08-27;ZA16PJ3;ZA;;;;;0;0;0;
2017-08-27;ZA19PJ1;ZA;;;;;0;0;0;
2017-08-27;ZA21WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA24WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA24WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA30WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA30WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA35RJ1;ZA;;;;;;;;
2017-08-27;ZA35RJ2;ZA;;;;;;;;
2017-08-27;ZA40WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA51WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA51WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA52WJ2;ZA;4.0;;;;0;0;0;
2017-08-27;ZA70WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA70WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA70WJ3;ZA;;;;;0;0;0;
2017-08-27;ZA71WJ1;ZA;;;;;0;0;0;
2017-08-27;ZA71WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA71WJ3;ZA;;;;;0;0;0;
2017-08-27;ZA80WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA83WJ2;ZA;;;;;0;0;0;
2017-08-27;ZA83WJ3;ZA;;;;;0;0;0;
2017-08-27;ZA96WJ3;ZA;;;;;0;0;0;
2017-08-27;ZA99IJ1;ZA;0.0;;;;0;0;0;
